CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,Grade,Biology,Chemistry,EarthandSpaceScience,EnvironmentalScience,Physics,OtherScience
39,UNION,2660,LINDEN CITY,050,LINDEN HIGH SCHOOL,Total,524,500,14,70,86,487
39,UNION,2660,LINDEN CITY,050,LINDEN HIGH SCHOOL,Enrolled in AP/IB Course,66,30,0,5,17,0
39,UNION,2660,LINDEN CITY,050,LINDEN HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
39,UNION,3560,NEW PROVIDENCE BORO,050,NEW PROVIDENCE HIGH SCHOOL,9,140,0,0,0,0,2
39,UNION,3560,NEW PROVIDENCE BORO,050,NEW PROVIDENCE HIGH SCHOOL,10,3,144,0,8,0,0
39,UNION,3560,NEW PROVIDENCE BORO,050,NEW PROVIDENCE HIGH SCHOOL,11,11,20,0,1,155,5
39,UNION,3560,NEW PROVIDENCE BORO,050,NEW PROVIDENCE HIGH SCHOOL,12,13,14,0,29,13,38
39,UNION,3560,NEW PROVIDENCE BORO,050,NEW PROVIDENCE HIGH SCHOOL,Total,167,178,0,38,168,45
39,UNION,3560,NEW PROVIDENCE BORO,050,NEW PROVIDENCE HIGH SCHOOL,Enrolled in AP/IB Course,23,33,0,0,42,0
39,UNION,3560,NEW PROVIDENCE BORO,050,NEW PROVIDENCE HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
39,UNION,4160,PLAINFIELD CITY,050,PLAINFIELD HIGH SCHOOL,9,63,0,14,287,0,16
39,UNION,4160,PLAINFIELD CITY,050,PLAINFIELD HIGH SCHOOL,10,279,39,4,55,0,15
39,UNION,4160,PLAINFIELD CITY,050,PLAINFIELD HIGH SCHOOL,11,63,305,2,10,21,33
39,UNION,4160,PLAINFIELD CITY,050,PLAINFIELD HIGH SCHOOL,12,10,79,1,4,78,76
39,UNION,4160,PLAINFIELD CITY,050,PLAINFIELD HIGH SCHOOL,Total,415,423,21,356,99,140
39,UNION,4160,PLAINFIELD CITY,050,PLAINFIELD HIGH SCHOOL,Enrolled in AP/IB Course,0,14,0,0,0,0
39,UNION,4160,PLAINFIELD CITY,050,PLAINFIELD HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
39,UNION,4160,PLAINFIELD CITY,051,BARACK OBAMA ACADEMY FOR ACADEMIC & CIVIC DEVELOPMENT,9,3,0,2,0,0,0
39,UNION,4160,PLAINFIELD CITY,051,BARACK OBAMA ACADEMY FOR ACADEMIC & CIVIC DEVELOPMENT,10,6,0,10,0,0,0
39,UNION,4160,PLAINFIELD CITY,051,BARACK OBAMA ACADEMY FOR ACADEMIC & CIVIC DEVELOPMENT,11,13,21,9,0,0,0
39,UNION,4160,PLAINFIELD CITY,051,BARACK OBAMA ACADEMY FOR ACADEMIC & CIVIC DEVELOPMENT,12,6,13,10,0,0,0
39,UNION,4160,PLAINFIELD CITY,051,BARACK OBAMA ACADEMY FOR ACADEMIC & CIVIC DEVELOPMENT,Total,28,34,31,0,0,0
39,UNION,4160,PLAINFIELD CITY,051,BARACK OBAMA ACADEMY FOR ACADEMIC & CIVIC DEVELOPMENT,Enrolled in AP/IB Course,0,0,0,0,0,0
39,UNION,4160,PLAINFIELD CITY,051,BARACK OBAMA ACADEMY FOR ACADEMIC & CIVIC DEVELOPMENT,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
39,UNION,4160,PLAINFIELD CITY,052,PLAINFIELD ACADEMY FOR THE ARTS & ADVANCED STUDIES,9,92,1,0,0,0,0
39,UNION,4160,PLAINFIELD CITY,052,PLAINFIELD ACADEMY FOR THE ARTS & ADVANCED STUDIES,10,0,68,0,0,0,0
39,UNION,4160,PLAINFIELD CITY,052,PLAINFIELD ACADEMY FOR THE ARTS & ADVANCED STUDIES,11,0,3,0,20,32,0
39,UNION,4160,PLAINFIELD CITY,052,PLAINFIELD ACADEMY FOR THE ARTS & ADVANCED STUDIES,12,0,0,0,0,9,50
39,UNION,4160,PLAINFIELD CITY,052,PLAINFIELD ACADEMY FOR THE ARTS & ADVANCED STUDIES,Total,92,72,0,20,41,50
39,UNION,4160,PLAINFIELD CITY,052,PLAINFIELD ACADEMY FOR THE ARTS & ADVANCED STUDIES,Enrolled in AP/IB Course,0,0,0,0,9,0
39,UNION,4160,PLAINFIELD CITY,052,PLAINFIELD ACADEMY FOR THE ARTS & ADVANCED STUDIES,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
39,UNION,4290,RAHWAY CITY,050,RAHWAY HIGH SCHOOL,9,82,1,0,212,0,5
39,UNION,4290,RAHWAY CITY,050,RAHWAY HIGH SCHOOL,10,196,58,0,15,2,9
39,UNION,4290,RAHWAY CITY,050,RAHWAY HIGH SCHOOL,11,63,110,0,12,19,13
39,UNION,4290,RAHWAY CITY,050,RAHWAY HIGH SCHOOL,12,92,18,0,8,31,27
39,UNION,4290,RAHWAY CITY,050,RAHWAY HIGH SCHOOL,Total,433,187,0,247,52,54
39,UNION,4290,RAHWAY CITY,050,RAHWAY HIGH SCHOOL,Enrolled in AP/IB Course,43,6,0,3,24,0
39,UNION,4290,RAHWAY CITY,050,RAHWAY HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
39,UNION,4540,ROSELLE BORO,010,ABRAHAM CLARK HIGH SCHOOL,9,163,9,0,13,53,3
39,UNION,4540,ROSELLE BORO,010,ABRAHAM CLARK HIGH SCHOOL,10,65,113,0,8,3,2
39,UNION,4540,ROSELLE BORO,010,ABRAHAM CLARK HIGH SCHOOL,11,23,82,2,22,64,17
39,UNION,4540,ROSELLE BORO,010,ABRAHAM CLARK HIGH SCHOOL,12,23,13,1,18,28,28
39,UNION,4540,ROSELLE BORO,010,ABRAHAM CLARK HIGH SCHOOL,Total,274,217,3,61,148,50
39,UNION,4540,ROSELLE BORO,010,ABRAHAM CLARK HIGH SCHOOL,Enrolled in AP/IB Course,13,0,0,0,0,0
39,UNION,4540,ROSELLE BORO,010,ABRAHAM CLARK HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
39,UNION,4550,ROSELLE PARK BORO,050,ROSELLE PARK HIGH SCHOOL,9,2,0,118,0,14,0
39,UNION,4550,ROSELLE PARK BORO,050,ROSELLE PARK HIGH SCHOOL,10,139,12,9,0,0,6
39,UNION,4550,ROSELLE PARK BORO,050,ROSELLE PARK HIGH SCHOOL,11,21,69,6,0,11,58
39,UNION,4550,ROSELLE PARK BORO,050,ROSELLE PARK HIGH SCHOOL,12,3,7,2,0,31,50
39,UNION,4550,ROSELLE PARK BORO,050,ROSELLE PARK HIGH SCHOOL,Total,165,88,135,0,56,114
39,UNION,4550,ROSELLE PARK BORO,050,ROSELLE PARK HIGH SCHOOL,Enrolled in AP/IB Course,10,10,0,0,0,0
39,UNION,4550,ROSELLE PARK BORO,050,ROSELLE PARK HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,050,SCOTCH PLAINS-FANWOOD HIGH SCHOOL,9,380,0,0,0,0,5
39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,050,SCOTCH PLAINS-FANWOOD HIGH SCHOOL,10,5,382,0,0,1,5
39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,050,SCOTCH PLAINS-FANWOOD HIGH SCHOOL,11,12,89,0,2,134,175
39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,050,SCOTCH PLAINS-FANWOOD HIGH SCHOOL,12,49,8,0,9,120,216
39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,050,SCOTCH PLAINS-FANWOOD HIGH SCHOOL,Total,446,479,0,11,255,401
39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,050,SCOTCH PLAINS-FANWOOD HIGH SCHOOL,Enrolled in AP/IB Course,0,84,0,11,32,0
39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,050,SCOTCH PLAINS-FANWOOD HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
39,UNION,5000,SPRINGFIELD TWP,010,JONATHAN DAYTON HIGH SCHOOL,9,182,0,0,0,0,0
39,UNION,5000,SPRINGFIELD TWP,010,JONATHAN DAYTON HIGH SCHOOL,10,11,105,0,1,28,1
39,UNION,5000,SPRINGFIELD TWP,010,JONATHAN DAYTON HIGH SCHOOL,11,4,38,0,0,77,19
39,UNION,5000,SPRINGFIELD TWP,010,JONATHAN DAYTON HIGH SCHOOL,12,11,18,0,5,19,90
39,UNION,5000,SPRINGFIELD TWP,010,JONATHAN DAYTON HIGH SCHOOL,Total,208,161,0,6,124,110
39,UNION,5000,SPRINGFIELD TWP,010,JONATHAN DAYTON HIGH SCHOOL,Enrolled in AP/IB Course,14,8,0,0,50,0
39,UNION,5000,SPRINGFIELD TWP,010,JONATHAN DAYTON HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
39,UNION,5090,SUMMIT CITY,050,SUMMIT HIGH SCHOOL,9,2,0,0,0,273,12
39,UNION,5090,SUMMIT CITY,050,SUMMIT HIGH SCHOOL,10,266,2,0,0,15,15
39,UNION,5090,SUMMIT CITY,050,SUMMIT HIGH SCHOOL,11,22,279,0,1,3,65
39,UNION,5090,SUMMIT CITY,050,SUMMIT HIGH SCHOOL,12,26,11,0,37,80,155
39,UNION,5090,SUMMIT CITY,050,SUMMIT HIGH SCHOOL,Total,316,292,0,38,371,247
39,UNION,5090,SUMMIT CITY,050,SUMMIT HIGH SCHOOL,Enrolled in AP/IB Course,69,36,0,38,44,0
39,UNION,5090,SUMMIT CITY,050,SUMMIT HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
39,UNION,5260,UNION COUNTY VOCATIONAL,020,ACADEMY FOR ALLIED HEALTH SCIENCES,9,78,1,0,0,0,79
39,UNION,5260,UNION COUNTY VOCATIONAL,020,ACADEMY FOR ALLIED HEALTH SCIENCES,10,0,74,0,0,2,0
39,UNION,5260,UNION COUNTY VOCATIONAL,020,ACADEMY FOR ALLIED HEALTH SCIENCES,11,22,14,0,0,71,73
39,UNION,5260,UNION COUNTY VOCATIONAL,020,ACADEMY FOR ALLIED HEALTH SCIENCES,12,8,20,0,0,8,53
39,UNION,5260,UNION COUNTY VOCATIONAL,020,ACADEMY FOR ALLIED HEALTH SCIENCES,Total,108,109,0,0,81,205
39,UNION,5260,UNION COUNTY VOCATIONAL,020,ACADEMY FOR ALLIED HEALTH SCIENCES,Enrolled in AP/IB Course,30,34,0,0,8,0
39,UNION,5260,UNION COUNTY VOCATIONAL,020,ACADEMY FOR ALLIED HEALTH SCIENCES,Enrolled in Dual Enrollment Course,0,0,0,0,0,109
39,UNION,5260,UNION COUNTY VOCATIONAL,030,ACADEMY FOR INFORMATION TECHNOLOGY,9,74,4,0,0,0,78
39,UNION,5260,UNION COUNTY VOCATIONAL,030,ACADEMY FOR INFORMATION TECHNOLOGY,10,0,77,0,0,0,0
39,UNION,5260,UNION COUNTY VOCATIONAL,030,ACADEMY FOR INFORMATION TECHNOLOGY,11,4,4,0,0,69,0
39,UNION,5260,UNION COUNTY VOCATIONAL,030,ACADEMY FOR INFORMATION TECHNOLOGY,12,16,12,0,16,27,1
39,UNION,5260,UNION COUNTY VOCATIONAL,030,ACADEMY FOR INFORMATION TECHNOLOGY,Total,94,97,0,16,96,79
39,UNION,5260,UNION COUNTY VOCATIONAL,030,ACADEMY FOR INFORMATION TECHNOLOGY,Enrolled in AP/IB Course,18,8,0,16,28,0
39,UNION,5260,UNION COUNTY VOCATIONAL,030,ACADEMY FOR INFORMATION TECHNOLOGY,Enrolled in Dual Enrollment Course,92,0,0,0,96,1
39,UNION,5260,UNION COUNTY VOCATIONAL,035,ACADEMY FOR PERFORMING ARTS,9,63,0,0,0,0,63
39,UNION,5260,UNION COUNTY VOCATIONAL,035,ACADEMY FOR PERFORMING ARTS,10,0,57,0,0,0,0
39,UNION,5260,UNION COUNTY VOCATIONAL,035,ACADEMY FOR PERFORMING ARTS,11,0,0,0,0,54,0
39,UNION,5260,UNION COUNTY VOCATIONAL,035,ACADEMY FOR PERFORMING ARTS,12,0,0,0,0,0,48
39,UNION,5260,UNION COUNTY VOCATIONAL,035,ACADEMY FOR PERFORMING ARTS,Total,63,57,0,0,54,111
39,UNION,5260,UNION COUNTY VOCATIONAL,035,ACADEMY FOR PERFORMING ARTS,Enrolled in AP/IB Course,0,0,0,0,0,0
39,UNION,5260,UNION COUNTY VOCATIONAL,035,ACADEMY FOR PERFORMING ARTS,Enrolled in Dual Enrollment Course,0,0,0,0,0,48
39,UNION,5260,UNION COUNTY VOCATIONAL,040,UNION COUNTY MAGNET HIGH SCHOOL,9,74,3,0,0,0,77
39,UNION,5260,UNION COUNTY VOCATIONAL,040,UNION COUNTY MAGNET HIGH SCHOOL,10,0,80,0,0,55,0
39,UNION,5260,UNION COUNTY VOCATIONAL,040,UNION COUNTY MAGNET HIGH SCHOOL,11,12,47,0,0,63,3
39,UNION,5260,UNION COUNTY VOCATIONAL,040,UNION COUNTY MAGNET HIGH SCHOOL,12,34,8,0,14,26,4
39,UNION,5260,UNION COUNTY VOCATIONAL,040,UNION COUNTY MAGNET HIGH SCHOOL,Total,120,138,0,14,144,84
39,UNION,5260,UNION COUNTY VOCATIONAL,040,UNION COUNTY MAGNET HIGH SCHOOL,Enrolled in AP/IB Course,32,45,0,14,56,0
39,UNION,5260,UNION COUNTY VOCATIONAL,040,UNION COUNTY MAGNET HIGH SCHOOL,Enrolled in Dual Enrollment Course,120,14,0,0,144,4
39,UNION,5260,UNION COUNTY VOCATIONAL,050,UNION COUNTY TECH,9,133,0,0,20,0,133
39,UNION,5260,UNION COUNTY VOCATIONAL,050,UNION COUNTY TECH,10,0,124,0,0,0,19
39,UNION,5260,UNION COUNTY VOCATIONAL,050,UNION COUNTY TECH,11,5,7,0,15,96,39
39,UNION,5260,UNION COUNTY VOCATIONAL,050,UNION COUNTY TECH,12,23,1,0,40,6,42
39,UNION,5260,UNION COUNTY VOCATIONAL,050,UNION COUNTY TECH,Total,161,132,0,75,102,233
39,UNION,5260,UNION COUNTY VOCATIONAL,050,UNION COUNTY TECH,Enrolled in AP/IB Course,13,7,0,58,6,0
39,UNION,5260,UNION COUNTY VOCATIONAL,050,UNION COUNTY TECH,Enrolled in Dual Enrollment Course,15,0,0,17,0,67
39,UNION,5290,UNION TWP,050,UNION HIGH SCHOOL,9,67,0,485,2,1,1
39,UNION,5290,UNION TWP,050,UNION HIGH SCHOOL,10,518,63,8,2,4,8
39,UNION,5290,UNION TWP,050,UNION HIGH SCHOOL,11,55,320,4,94,83,51
39,UNION,5290,UNION TWP,050,UNION HIGH SCHOOL,12,7,37,10,47,92,282
39,UNION,5290,UNION TWP,050,UNION HIGH SCHOOL,Total,647,420,507,145,180,342
39,UNION,5290,UNION TWP,050,UNION HIGH SCHOOL,Enrolled in AP/IB Course,40,12,0,0,180,0
39,UNION,5290,UNION TWP,050,UNION HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
39,UNION,5730,WESTFIELD TOWN,050,WESTFIELD SENIOR HIGH SCHOOL,9,290,14,164,0,0,0
39,UNION,5730,WESTFIELD TOWN,050,WESTFIELD SENIOR HIGH SCHOOL,10,161,298,13,0,9,0
39,UNION,5730,WESTFIELD TOWN,050,WESTFIELD SENIOR HIGH SCHOOL,11,76,132,0,38,160,58
39,UNION,5730,WESTFIELD TOWN,050,WESTFIELD SENIOR HIGH SCHOOL,12,47,58,2,125,147,144
39,UNION,5730,WESTFIELD TOWN,050,WESTFIELD SENIOR HIGH SCHOOL,Total,574,502,179,163,316,202
39,UNION,5730,WESTFIELD TOWN,050,WESTFIELD SENIOR HIGH SCHOOL,Enrolled in AP/IB Course,120,44,0,0,19,0
39,UNION,5730,WESTFIELD TOWN,050,WESTFIELD SENIOR HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
41,WARREN,0280,BELVIDERE TOWN,020,BELVIDERE HIGH SCHOOL,9,91,1,0,0,0,1
41,WARREN,0280,BELVIDERE TOWN,020,BELVIDERE HIGH SCHOOL,10,7,85,0,0,12,2
41,WARREN,0280,BELVIDERE TOWN,020,BELVIDERE HIGH SCHOOL,11,4,35,0,4,72,0
41,WARREN,0280,BELVIDERE TOWN,020,BELVIDERE HIGH SCHOOL,12,8,5,0,15,29,45
41,WARREN,0280,BELVIDERE TOWN,020,BELVIDERE HIGH SCHOOL,Total,110,126,0,19,113,48
41,WARREN,0280,BELVIDERE TOWN,020,BELVIDERE HIGH SCHOOL,Enrolled in AP/IB Course,9,0,0,9,10,0
41,WARREN,0280,BELVIDERE TOWN,020,BELVIDERE HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
41,WARREN,1870,HACKETTSTOWN,050,HACKETTSTOWN HIGH SCHOOL,9,1,21,0,181,0,7
41,WARREN,1870,HACKETTSTOWN,050,HACKETTSTOWN HIGH SCHOOL,10,18,169,0,9,0,5
41,WARREN,1870,HACKETTSTOWN,050,HACKETTSTOWN HIGH SCHOOL,11,173,19,0,1,36,20
41,WARREN,1870,HACKETTSTOWN,050,HACKETTSTOWN HIGH SCHOOL,12,7,3,0,1,115,80
41,WARREN,1870,HACKETTSTOWN,050,HACKETTSTOWN HIGH SCHOOL,Total,199,212,0,192,151,112
41,WARREN,1870,HACKETTSTOWN,050,HACKETTSTOWN HIGH SCHOOL,Enrolled in AP/IB Course,11,0,0,0,8,0
41,WARREN,1870,HACKETTSTOWN,050,HACKETTSTOWN HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
41,WARREN,3675,NORTH WARREN REGIONAL,050,NORTH WARREN REGIONAL SCHOOL,9,129,0,0,1,0,3
41,WARREN,3675,NORTH WARREN REGIONAL,050,NORTH WARREN REGIONAL SCHOOL,10,3,119,0,14,0,16
41,WARREN,3675,NORTH WARREN REGIONAL,050,NORTH WARREN REGIONAL SCHOOL,11,7,99,0,8,19,15
41,WARREN,3675,NORTH WARREN REGIONAL,050,NORTH WARREN REGIONAL SCHOOL,12,20,2,0,22,42,38
41,WARREN,3675,NORTH WARREN REGIONAL,050,NORTH WARREN REGIONAL SCHOOL,Total,159,220,0,45,61,72
41,WARREN,3675,NORTH WARREN REGIONAL,050,NORTH WARREN REGIONAL SCHOOL,Enrolled in AP/IB Course,26,13,0,15,28,0
41,WARREN,3675,NORTH WARREN REGIONAL,050,NORTH WARREN REGIONAL SCHOOL,Enrolled in Dual Enrollment Course,61,53,0,45,28,0
41,WARREN,4100,PHILLIPSBURG TOWN,050,PHILLIPSBURG HIGH SCHOOL,9,0,0,0,360,29,10
41,WARREN,4100,PHILLIPSBURG TOWN,050,PHILLIPSBURG HIGH SCHOOL,10,430,7,1,17,1,23
41,WARREN,4100,PHILLIPSBURG TOWN,050,PHILLIPSBURG HIGH SCHOOL,11,4,382,7,6,3,55
41,WARREN,4100,PHILLIPSBURG TOWN,050,PHILLIPSBURG HIGH SCHOOL,12,3,9,17,45,60,175
41,WARREN,4100,PHILLIPSBURG TOWN,050,PHILLIPSBURG HIGH SCHOOL,Total,437,398,25,428,93,263
41,WARREN,4100,PHILLIPSBURG TOWN,050,PHILLIPSBURG HIGH SCHOOL,Enrolled in AP/IB Course,41,20,0,42,22,0
41,WARREN,4100,PHILLIPSBURG TOWN,050,PHILLIPSBURG HIGH SCHOOL,Enrolled in Dual Enrollment Course,334,20,0,42,11,0
41,WARREN,5460,WARREN COUNTY VOCATIONAL,050,WARREN COUNTY VOCATIONAL TECHNICAL SCHOOL,9,2,0,0,0,0,124
41,WARREN,5460,WARREN COUNTY VOCATIONAL,050,WARREN COUNTY VOCATIONAL TECHNICAL SCHOOL,10,88,13,1,0,0,1
41,WARREN,5460,WARREN COUNTY VOCATIONAL,050,WARREN COUNTY VOCATIONAL TECHNICAL SCHOOL,11,3,32,76,0,2,6
41,WARREN,5460,WARREN COUNTY VOCATIONAL,050,WARREN COUNTY VOCATIONAL TECHNICAL SCHOOL,12,0,16,3,0,3,11
41,WARREN,5460,WARREN COUNTY VOCATIONAL,050,WARREN COUNTY VOCATIONAL TECHNICAL SCHOOL,Total,93,61,80,0,5,142
41,WARREN,5460,WARREN COUNTY VOCATIONAL,050,WARREN COUNTY VOCATIONAL TECHNICAL SCHOOL,Enrolled in AP/IB Course,0,13,0,0,0,0
41,WARREN,5460,WARREN COUNTY VOCATIONAL,050,WARREN COUNTY VOCATIONAL TECHNICAL SCHOOL,Enrolled in Dual Enrollment Course,21,13,0,0,0,0
41,WARREN,5465,WARREN HILLS REGIONAL,050,WARREN HILLS REGIONAL HIGH SCHOOL,9,104,0,0,213,0,14
41,WARREN,5465,WARREN HILLS REGIONAL,050,WARREN HILLS REGIONAL HIGH SCHOOL,10,190,86,0,11,1,10
41,WARREN,5465,WARREN HILLS REGIONAL,050,WARREN HILLS REGIONAL HIGH SCHOOL,11,18,194,0,6,53,38
41,WARREN,5465,WARREN HILLS REGIONAL,050,WARREN HILLS REGIONAL HIGH SCHOOL,12,19,16,0,28,59,56
41,WARREN,5465,WARREN HILLS REGIONAL,050,WARREN HILLS REGIONAL HIGH SCHOOL,Total,331,296,0,258,113,118
41,WARREN,5465,WARREN HILLS REGIONAL,050,WARREN HILLS REGIONAL HIGH SCHOOL,Enrolled in AP/IB Course,23,12,0,31,58,0
41,WARREN,5465,WARREN HILLS REGIONAL,050,WARREN HILLS REGIONAL HIGH SCHOOL,Enrolled in Dual Enrollment Course,23,12,0,31,58,0
80,CHARTERS,6010,ACADEMY CHARTER HIGH SCHOOL,910,ACADEMY CHARTER HIGH SCHOOL,9,22,0,0,1,4,42
80,CHARTERS,6010,ACADEMY CHARTER HIGH SCHOOL,910,ACADEMY CHARTER HIGH SCHOOL,10,38,0,0,0,11,0
80,CHARTERS,6010,ACADEMY CHARTER HIGH SCHOOL,910,ACADEMY CHARTER HIGH SCHOOL,11,22,24,0,11,2,2
80,CHARTERS,6010,ACADEMY CHARTER HIGH SCHOOL,910,ACADEMY CHARTER HIGH SCHOOL,12,14,5,0,21,1,0
80,CHARTERS,6010,ACADEMY CHARTER HIGH SCHOOL,910,ACADEMY CHARTER HIGH SCHOOL,Total,96,29,0,33,18,44
80,CHARTERS,6010,ACADEMY CHARTER HIGH SCHOOL,910,ACADEMY CHARTER HIGH SCHOOL,Enrolled in AP/IB Course,0,0,0,0,0,0
80,CHARTERS,6010,ACADEMY CHARTER HIGH SCHOOL,910,ACADEMY CHARTER HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,1,0
80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,900,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,9,31,0,0,53,0,0
80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,900,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,10,0,45,0,38,0,11
80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,900,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,11,13,3,0,1,7,4
80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,900,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,12,4,5,0,2,17,4
80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,900,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,Total,48,53,0,94,24,19
80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,900,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,Enrolled in AP/IB Course,15,0,0,0,0,0
80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,900,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
80,CHARTERS,6017,FOUNDATION ACADEMY CS,932,FOUNDATION ACADEMY CHARTER SCHOOL,9,1,0,0,77,0,0
80,CHARTERS,6017,FOUNDATION ACADEMY CS,932,FOUNDATION ACADEMY CHARTER SCHOOL,10,20,17,0,42,0,0
80,CHARTERS,6017,FOUNDATION ACADEMY CS,932,FOUNDATION ACADEMY CHARTER SCHOOL,11,2,63,0,2,0,0
80,CHARTERS,6017,FOUNDATION ACADEMY CS,932,FOUNDATION ACADEMY CHARTER SCHOOL,12,1,6,0,1,0,0
80,CHARTERS,6017,FOUNDATION ACADEMY CS,932,FOUNDATION ACADEMY CHARTER SCHOOL,Total,24,86,0,122,0,0
80,CHARTERS,6017,FOUNDATION ACADEMY CS,932,FOUNDATION ACADEMY CHARTER SCHOOL,Enrolled in AP/IB Course,0,0,0,0,0,0
80,CHARTERS,6017,FOUNDATION ACADEMY CS,932,FOUNDATION ACADEMY CHARTER SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,900,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,9,42,2,0,0,0,4
80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,900,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,10,7,40,0,1,1,0
80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,900,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,11,4,12,0,22,4,6
80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,900,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,12,4,1,0,2,2,6
80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,900,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,Total,57,55,0,25,7,16
80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,900,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,Enrolled in AP/IB Course,20,12,0,10,0,0
80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,900,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
80,CHARTERS,6028,VINELAND PUBLIC CHARTER SCHOOL,910,VINELAND PUBLIC CHARTER SCHOOL,9,0,0,0,11,0,0
80,CHARTERS,6028,VINELAND PUBLIC CHARTER SCHOOL,910,VINELAND PUBLIC CHARTER SCHOOL,10,10,0,0,10,0,0
80,CHARTERS,6028,VINELAND PUBLIC CHARTER SCHOOL,910,VINELAND PUBLIC CHARTER SCHOOL,Total,10,0,0,21,0,0
80,CHARTERS,6028,VINELAND PUBLIC CHARTER SCHOOL,910,VINELAND PUBLIC CHARTER SCHOOL,Enrolled in AP/IB Course,0,0,0,0,0,0
80,CHARTERS,6028,VINELAND PUBLIC CHARTER SCHOOL,910,VINELAND PUBLIC CHARTER SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
80,CHARTERS,6032,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,901,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,9,100,0,0,0,2,0
80,CHARTERS,6032,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,901,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,10,6,58,0,7,29,0
80,CHARTERS,6032,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,901,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,11,10,10,0,36,30,3
80,CHARTERS,6032,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,901,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,12,3,0,0,2,10,11
